1,8,0,0
2,11,1,0
3,10,1,0
4,9,1,0
5,8,0,0
6,10,0,0
7,10,0,0
8,11,0,0
9,15,0,0
10,14,1,0
11,13,1,0
12,15,0,0
13,14,0,0
14,13,0,0
15,16,0,0
16,15,1,0
17,14,1,0
18,14,1,0
19,11,1,0
20,10,0,0
21,8,0,0
22,11,0,0
23,8,0,0
24,9,0,0
25,9,0,0
26,9,0,0
27,10,0,0
28,10,0,1
29,7,0,0
30,7,0,0
31,8,0,0
32,6,0,0
33,8,0,0
34,4,0,0
35,5,0,0
36,3,0,0
37,3,0,0
38,3,0,0
39,3,0,0
40,2,0,0
41,4,0,0
42,4,0,0
43,5,0,0
44,5,0,0
