1,0,0
2,0,1
3,0,1
4,0,2
5,0,2
6,0,2
7,0,2
8,0,2
9,1,2
10,1,2
11,1,2
12,1,3
13,1,3
14,1,3
15,2,3
16,2,3
17,2,3
18,2,4
19,2,4
20,3,4
21,3,4
22,3,4
23,4,4
24,4,5
25,4,6
26,4,7
27,4,7
28,4,8
29,4,8
30,4,8
31,4,9
32,4,9
33,4,9
34,4,9
35,5,9
36,5,9
37,5,9
38,5,9
39,5,9
40,5,9
41,5,9
42,5,9
43,5,10
44,5,10
